Arquivo,Teste,Metodo,PWM,Kp,Ki,Kd
monitor_output_test8.txt,25,IMC,250,2.8682882055988985,5.497026969903349,0.312938162291869
monitor_output_test8.txt,25,Lee,250,1.5521245080132806,2.9746209828365116,0.0737673914359278
monitor_output_test8.txt,25,SIMC,250,3.211104533980521,4.742087475419804,0.3503403702003977
monitor_output_test8.txt,25,IMC_robusto,250,7.6386596599210534,9.276823267150348,4.082419323781984
monitor_output_test10.txt,2,IMC,20,10.0,4.928040748983344,0.9447950098807313
monitor_output_test10.txt,2,Lee,20,0.250925407893028,0.12365706350521087,0.3147333777682418
monitor_output_test10.txt,2,SIMC,20,3.5049225479624364,0.8852904784241826,0.3311433333333368
monitor_output_test10.txt,2,IMC_robusto,20,23.744515442463904,2.3214611069372757,157.63323324810233
monitor_output_test10.txt,3,IMC,30,4.999999999999999,6.266308066743698,0.5334431938933581
monitor_output_test10.txt,3,Lee,30,0.43178629510701044,0.541141188827687,0.17648833354472035
monitor_output_test10.txt,3,SIMC,30,1.981732410814119,1.3490542824738263,0.21142833333333366
monitor_output_test10.txt,3,IMC_robusto,30,12.344728746229398,3.4709126339664365,28.49718709907665
